CodigoVariable,Fecha,CodigoDuracion,UnidadMedida,Version,Valor
PPBO,2025-09-21,P1D,COP/kWh,TXF,244.1323
PPBOGReal,2025-09-21,P1D,COP/kWh,TXF,256.2592
PPBO,2025-09-21,P1D,COP/kWh,TX3,244.0133
PPBOGReal,2025-09-21,P1D,COP/kWh,TX3,256.2057
PPBO,2025-09-20,P1D,COP/kWh,TX2,272.168
PPBOGReal,2025-09-20,P1D,COP/kWh,TX2,276.4738
PPBO,2025-09-20,P1D,COP/kWh,TXR,271.1755
PPBOGReal,2025-09-20,P1D,COP/kWh,TXR,275.5565
PPBOGReal,2025-09-20,P1D,COP/kWh,TX1,276.4737
PPBO,2025-09-20,P1D,COP/kWh,TX3,270.9014
PPBOGReal,2025-09-20,P1D,COP/kWh,TX3,275.198
PPBO,2025-09-20,P1D,COP/kWh,TXF,271.2333
PPBOGReal,2025-09-20,P1D,COP/kWh,TXF,275.6143
PPBO,2025-09-19,P1D,COP/kWh,TX2,299.7746
PPBOGReal,2025-09-19,P1D,COP/kWh,TX2,311.269
PPBO,2025-09-19,P1D,COP/kWh,TXR,298.7448
PPBOGReal,2025-09-19,P1D,COP/kWh,TXR,310.3651
PPBOGReal,2025-09-19,P1D,COP/kWh,TX1,311.2807
PPBO,2025-09-19,P1D,COP/kWh,TXF,298.8019
PPBOGReal,2025-09-19,P1D,COP/kWh,TXF,310.423
PPBO,2025-09-19,P1D,COP/kWh,TX3,298.8193
PPBOGReal,2025-09-19,P1D,COP/kWh,TX3,310.4374
PPBO,2025-09-18,P1D,COP/kWh,TXR,300.6451
PPBOGReal,2025-09-18,P1D,COP/kWh,TXR,313.0599
PPBO,2025-09-18,P1D,COP/kWh,TX2,301.1705
PPBOGReal,2025-09-18,P1D,COP/kWh,TX2,312.972
PPBOGReal,2025-09-18,P1D,COP/kWh,TX1,312.7895
PPBO,2025-09-18,P1D,COP/kWh,TXF,300.7033
PPBOGReal,2025-09-18,P1D,COP/kWh,TXF,313.1176
PPBO,2025-09-18,P1D,COP/kWh,TX3,300.4921
PPBOGReal,2025-09-18,P1D,COP/kWh,TX3,312.9026
PPBO,2025-09-17,P1D,COP/kWh,TX2,339.8822
PPBOGReal,2025-09-17,P1D,COP/kWh,TX2,362.8392
PPBO,2025-09-17,P1D,COP/kWh,TXR,338.8313
PPBOGReal,2025-09-17,P1D,COP/kWh,TXR,361.7228
PPBOGReal,2025-09-17,P1D,COP/kWh,TX1,362.2492
PPBO,2025-09-17,P1D,COP/kWh,TXF,338.8907
PPBOGReal,2025-09-17,P1D,COP/kWh,TXF,361.7799
PPBO,2025-09-17,P1D,COP/kWh,TX3,345.0142
PPBOGReal,2025-09-17,P1D,COP/kWh,TX3,368.1755
PPBO,2025-09-16,P1D,COP/kWh,TX3,355.3001
PPBOGReal,2025-09-16,P1D,COP/kWh,TX3,381.5972
PPBO,2025-09-16,P1D,COP/kWh,TXF,374.2982
PPBOGReal,2025-09-16,P1D,COP/kWh,TXF,402.5949
PPBO,2025-09-16,P1D,COP/kWh,TXR,374.24
PPBOGReal,2025-09-16,P1D,COP/kWh,TXR,402.537
PPBO,2025-09-16,P1D,COP/kWh,TX2,377.4159
PPBOGReal,2025-09-16,P1D,COP/kWh,TX1,403.8643
PPBOGReal,2025-09-16,P1D,COP/kWh,TX2,403.8752
PPBO,2025-09-15,P1D,COP/kWh,TX2,318.9383
PPBOGReal,2025-09-15,P1D,COP/kWh,TX2,349.68
PPBO,2025-09-15,P1D,COP/kWh,TXR,318.2999
PPBOGReal,2025-09-15,P1D,COP/kWh,TXR,348.5571
PPBOGReal,2025-09-15,P1D,COP/kWh,TX1,349.6366
PPBO,2025-09-15,P1D,COP/kWh,TXF,318.3612
PPBOGReal,2025-09-15,P1D,COP/kWh,TXF,348.6174
PPBO,2025-09-15,P1D,COP/kWh,TX3,325.4007
PPBOGReal,2025-09-15,P1D,COP/kWh,TX3,359.5193
PPBOGReal,2025-09-14,P1D,COP/kWh,TX1,171.859
PPBOGReal,2025-09-14,P1D,COP/kWh,TXR,171.2677
PPBO,2025-09-14,P1D,COP/kWh,TXR,170.0602
PPBOGReal,2025-09-14,P1D,COP/kWh,TX2,171.872
PPBO,2025-09-14,P1D,COP/kWh,TX2,170.6757
PPBOGReal,2025-09-14,P1D,COP/kWh,TX3,203.6608
PPBO,2025-09-14,P1D,COP/kWh,TX3,195.8537
PPBOGReal,2025-09-14,P1D,COP/kWh,TXF,171.323
PPBO,2025-09-14,P1D,COP/kWh,TXF,170.1155
PPBO,2025-09-13,P1D,COP/kWh,TXR,212.2143
PPBOGReal,2025-09-13,P1D,COP/kWh,TXR,229.8794
PPBO,2025-09-13,P1D,COP/kWh,TX2,207.4331
PPBOGReal,2025-09-13,P1D,COP/kWh,TX2,227.4411
PPBOGReal,2025-09-13,P1D,COP/kWh,TX1,226.6702
PPBO,2025-09-13,P1D,COP/kWh,TX3,211.9554
PPBOGReal,2025-09-13,P1D,COP/kWh,TX3,229.7915
PPBO,2025-09-13,P1D,COP/kWh,TXF,212.2692
PPBOGReal,2025-09-13,P1D,COP/kWh,TXF,229.9357
PPBOGReal,2025-09-12,P1D,COP/kWh,TX1,293.6543
PPBOGReal,2025-09-12,P1D,COP/kWh,TXR,292.6002
PPBO,2025-09-12,P1D,COP/kWh,TXR,272.5438
PPBOGReal,2025-09-12,P1D,COP/kWh,TX2,293.6605
PPBO,2025-09-12,P1D,COP/kWh,TX2,273.9005
PPBOGReal,2025-09-12,P1D,COP/kWh,TXF,292.6563
PPBO,2025-09-12,P1D,COP/kWh,TXF,272.6
PPBOGReal,2025-09-12,P1D,COP/kWh,TX3,289.3796
PPBO,2025-09-12,P1D,COP/kWh,TX3,268.324
PPBO,2025-09-11,P1D,COP/kWh,TX2,290.6261
PPBOGReal,2025-09-11,P1D,COP/kWh,TX2,324.135
PPBO,2025-09-11,P1D,COP/kWh,TXR,280.4956
PPBOGReal,2025-09-11,P1D,COP/kWh,TXR,312.5268
PPBOGReal,2025-09-11,P1D,COP/kWh,TX1,317.093
PPBO,2025-09-11,P1D,COP/kWh,TX3,283.6452
PPBOGReal,2025-09-11,P1D,COP/kWh,TX3,315.1091
PPBO,2025-09-11,P1D,COP/kWh,TXF,280.553
PPBOGReal,2025-09-11,P1D,COP/kWh,TXF,312.5841
PPBOGReal,2025-09-10,P1D,COP/kWh,TX3,239.6397
PPBO,2025-09-10,P1D,COP/kWh,TX3,203.5648
PPBOGReal,2025-09-10,P1D,COP/kWh,TXF,256.9439
PPBO,2025-09-10,P1D,COP/kWh,TXF,215.5053
PPBOGReal,2025-09-10,P1D,COP/kWh,TX1,258.2712
PPBOGReal,2025-09-10,P1D,COP/kWh,TX2,258.1794
PPBO,2025-09-10,P1D,COP/kWh,TX2,216.6634
PPBOGReal,2025-09-10,P1D,COP/kWh,TXR,256.8825
PPBO,2025-09-10,P1D,COP/kWh,TXR,215.4449
PPBOGReal,2025-09-09,P1D,COP/kWh,TXF,229.2241
PPBO,2025-09-09,P1D,COP/kWh,TXF,203.1429
PPBOGReal,2025-09-09,P1D,COP/kWh,TX3,254.6359
PPBO,2025-09-09,P1D,COP/kWh,TX3,222.9633
PPBOGReal,2025-09-09,P1D,COP/kWh,TX1,225.9567
PPBOGReal,2025-09-09,P1D,COP/kWh,TX2,229.4776
PPBO,2025-09-09,P1D,COP/kWh,TX2,203.8656
PPBOGReal,2025-09-09,P1D,COP/kWh,TXR,229.1652
PPBO,2025-09-09,P1D,COP/kWh,TXR,203.0847
PPBO,2025-09-08,P1D,COP/kWh,TXR,198.3989
PPBOGReal,2025-09-08,P1D,COP/kWh,TXR,236.3473
PPBO,2025-09-08,P1D,COP/kWh,TX2,199.5436
PPBOGReal,2025-09-08,P1D,COP/kWh,TX2,237.4806
PPBOGReal,2025-09-08,P1D,COP/kWh,TX1,237.4604
PPBO,2025-09-08,P1D,COP/kWh,TXF,198.4544
PPBOGReal,2025-09-08,P1D,COP/kWh,TXF,236.4041
PPBO,2025-09-08,P1D,COP/kWh,TX3,201.6868
PPBOGReal,2025-09-08,P1D,COP/kWh,TX3,240.9764
PPBO,2025-09-07,P1D,COP/kWh,TXR,104.8063
PPBOGReal,2025-09-07,P1D,COP/kWh,TXR,105.9534
PPBO,2025-09-07,P1D,COP/kWh,TX2,105.8519
PPBOGReal,2025-09-07,P1D,COP/kWh,TX2,107.0036
PPBOGReal,2025-09-07,P1D,COP/kWh,TX1,107.1497
PPBO,2025-09-07,P1D,COP/kWh,TXF,104.8641
PPBOGReal,2025-09-07,P1D,COP/kWh,TXF,106.0114
PPBO,2025-09-07,P1D,COP/kWh,TX3,104.6618
PPBOGReal,2025-09-07,P1D,COP/kWh,TX3,105.8001
PPBOGReal,2025-09-06,P1D,COP/kWh,TX3,134.168
PPBO,2025-09-06,P1D,COP/kWh,TX3,125.4512
PPBOGReal,2025-09-06,P1D,COP/kWh,TXF,134.5637
PPBO,2025-09-06,P1D,COP/kWh,TXF,125.8773
PPBOGReal,2025-09-06,P1D,COP/kWh,TX2,138.0779
PPBO,2025-09-06,P1D,COP/kWh,TX2,129.3598
PPBOGReal,2025-09-06,P1D,COP/kWh,TXR,134.5045
PPBO,2025-09-06,P1D,COP/kWh,TXR,125.818
PPBOGReal,2025-09-06,P1D,COP/kWh,TX1,137.9572
PPBOGReal,2025-09-05,P1D,COP/kWh,TX1,193.7641
PPBOGReal,2025-09-05,P1D,COP/kWh,TXR,234.0828
PPBO,2025-09-05,P1D,COP/kWh,TXR,198.3032
PPBOGReal,2025-09-05,P1D,COP/kWh,TX2,223.5182
PPBO,2025-09-05,P1D,COP/kWh,TX2,191.1085
PPBOGReal,2025-09-05,P1D,COP/kWh,TX3,241.6459
PPBO,2025-09-05,P1D,COP/kWh,TX3,204.4597
PPBOGReal,2025-09-05,P1D,COP/kWh,TXF,234.1402
PPBO,2025-09-05,P1D,COP/kWh,TXF,198.3612
PPBO,2025-09-04,P1D,COP/kWh,TX3,224.9201
PPBOGReal,2025-09-04,P1D,COP/kWh,TX3,254.4261
PPBO,2025-09-04,P1D,COP/kWh,TXF,228.9236
PPBOGReal,2025-09-04,P1D,COP/kWh,TXF,260.824
PPBO,2025-09-04,P1D,COP/kWh,TX2,246.5763
PPBOGReal,2025-09-04,P1D,COP/kWh,TX2,282.0806
PPBO,2025-09-04,P1D,COP/kWh,TXR,228.869
PPBOGReal,2025-09-04,P1D,COP/kWh,TXR,260.7811
PPBOGReal,2025-09-04,P1D,COP/kWh,TX1,226.0345
PPBO,2025-09-03,P1D,COP/kWh,TXF,253.3797
PPBOGReal,2025-09-03,P1D,COP/kWh,TXF,286.9519
PPBO,2025-09-03,P1D,COP/kWh,TX3,249.4177
PPBOGReal,2025-09-03,P1D,COP/kWh,TX3,283.5055
PPBO,2025-09-03,P1D,COP/kWh,TX2,254.3375
PPBOGReal,2025-09-03,P1D,COP/kWh,TX2,287.9338
PPBO,2025-09-03,P1D,COP/kWh,TXR,253.2932
PPBOGReal,2025-09-03,P1D,COP/kWh,TXR,286.8955
PPBOGReal,2025-09-03,P1D,COP/kWh,TX1,264.752
PPBOGReal,2025-09-02,P1D,COP/kWh,TX1,275.2924
PPBOGReal,2025-09-02,P1D,COP/kWh,TXF,285.3843
PPBO,2025-09-02,P1D,COP/kWh,TXF,251.7535
PPBOGReal,2025-09-02,P1D,COP/kWh,TX3,286.3622
PPBO,2025-09-02,P1D,COP/kWh,TX3,252.5577
PPBOGReal,2025-09-02,P1D,COP/kWh,TX2,286.3898
PPBO,2025-09-02,P1D,COP/kWh,TX2,252.9842
PPBOGReal,2025-09-02,P1D,COP/kWh,TXR,285.3264
PPBO,2025-09-02,P1D,COP/kWh,TXR,251.7077
PPBOGReal,2025-09-01,P1D,COP/kWh,TXR,374.1523
PPBO,2025-09-01,P1D,COP/kWh,TXR,328.694
PPBOGReal,2025-09-01,P1D,COP/kWh,TX2,370.8597
PPBO,2025-09-01,P1D,COP/kWh,TX2,323.5343
PPBOGReal,2025-09-01,P1D,COP/kWh,TX1,368.6802
PPBOGReal,2025-09-01,P1D,COP/kWh,TXF,374.2056
PPBO,2025-09-01,P1D,COP/kWh,TXF,328.7462
PPBOGReal,2025-09-01,P1D,COP/kWh,TX3,379.8317
PPBO,2025-09-01,P1D,COP/kWh,TX3,332.8188
PPBO,2025-10-31,P1D,COP/kWh,TX3,104.3624
PPBOGReal,2025-10-31,P1D,COP/kWh,TXF,107.836
PPBO,2025-10-31,P1D,COP/kWh,TXF,107.7967
PPBOGReal,2025-10-31,P1D,COP/kWh,TX3,104.4017
PPBOGReal,2025-10-31,P1D,COP/kWh,TX1,104.6411
PPBOGReal,2025-10-31,P1D,COP/kWh,TX2,104.6546
PPBO,2025-10-31,P1D,COP/kWh,TX2,104.6152
PPBOGReal,2025-10-31,P1D,COP/kWh,TXR,107.8421
PPBO,2025-10-31,P1D,COP/kWh,TXR,107.8027
PPBO,2025-10-30,P1D,COP/kWh,TX2,110.3922
PPBOGReal,2025-10-30,P1D,COP/kWh,TX1,110.5072
PPBOGReal,2025-10-30,P1D,COP/kWh,TX2,110.523
PPBO,2025-10-30,P1D,COP/kWh,TXR,113.5857
PPBOGReal,2025-10-30,P1D,COP/kWh,TXR,113.7168
PPBO,2025-10-30,P1D,COP/kWh,TXF,113.5792
PPBOGReal,2025-10-30,P1D,COP/kWh,TXF,113.7102
PPBO,2025-10-30,P1D,COP/kWh,TX3,107.3796
PPBOGReal,2025-10-30,P1D,COP/kWh,TX3,107.5109
PPBO,2025-10-29,P1D,COP/kWh,TX2,114.6322
PPBOGReal,2025-10-29,P1D,COP/kWh,TX2,116.5514
PPBOGReal,2025-10-29,P1D,COP/kWh,TX1,116.564
PPBO,2025-10-29,P1D,COP/kWh,TX3,117.8751
PPBOGReal,2025-10-29,P1D,COP/kWh,TX3,119.7932
PPBO,2025-10-29,P1D,COP/kWh,TXF,117.8236
PPBOGReal,2025-10-29,P1D,COP/kWh,TXF,119.7427
PPBOGReal,2025-10-29,P1D,COP/kWh,TXR,119.7492
PPBO,2025-10-29,P1D,COP/kWh,TXR,117.8301
PPBOGReal,2025-10-28,P1D,COP/kWh,TXF,178.6974
PPBO,2025-10-28,P1D,COP/kWh,TXF,167.1771
PPBOGReal,2025-10-28,P1D,COP/kWh,TX2,175.5451
PPBO,2025-10-28,P1D,COP/kWh,TX2,164.0263
PPBOGReal,2025-10-28,P1D,COP/kWh,TXR,178.7032
PPBO,2025-10-28,P1D,COP/kWh,TXR,167.1839
PPBOGReal,2025-10-28,P1D,COP/kWh,TX1,172.3997
PPBO,2025-10-28,P1D,COP/kWh,TX3,167.273
PPBOGReal,2025-10-28,P1D,COP/kWh,TX3,178.7927
PPBO,2025-10-27,P1D,COP/kWh,TX2,103.6148
PPBOGReal,2025-10-27,P1D,COP/kWh,TX2,103.6299
PPBO,2025-10-27,P1D,COP/kWh,TXR,106.7894
PPBOGReal,2025-10-27,P1D,COP/kWh,TXR,106.8052
PPBOGReal,2025-10-27,P1D,COP/kWh,TX1,103.7027
PPBO,2025-10-27,P1D,COP/kWh,TX3,105.0376
PPBOGReal,2025-10-27,P1D,COP/kWh,TX3,105.0536
PPBO,2025-10-27,P1D,COP/kWh,TXF,106.7825
PPBOGReal,2025-10-27,P1D,COP/kWh,TXF,106.7984
PPBO,2025-10-26,P1D,COP/kWh,TXR,103.563
PPBOGReal,2025-10-26,P1D,COP/kWh,TXR,103.6016
PPBO,2025-10-26,P1D,COP/kWh,TX2,100.3745
PPBOGReal,2025-10-26,P1D,COP/kWh,TX2,100.4147
PPBOGReal,2025-10-26,P1D,COP/kWh,TX1,97.7067
PPBO,2025-10-26,P1D,COP/kWh,TX3,102.7576
PPBOGReal,2025-10-26,P1D,COP/kWh,TX3,102.7963
PPBO,2025-10-26,P1D,COP/kWh,TXF,103.5569
PPBOGReal,2025-10-26,P1D,COP/kWh,TXF,103.5956
PPBOGReal,2025-10-25,P1D,COP/kWh,TXF,115.8415
PPBO,2025-10-25,P1D,COP/kWh,TXF,114.6719
PPBOGReal,2025-10-25,P1D,COP/kWh,TX3,114.6352
PPBO,2025-10-25,P1D,COP/kWh,TX3,113.4661
PPBOGReal,2025-10-25,P1D,COP/kWh,TX2,111.6893
PPBO,2025-10-25,P1D,COP/kWh,TX2,110.516
PPBOGReal,2025-10-25,P1D,COP/kWh,TXR,115.848
PPBO,2025-10-25,P1D,COP/kWh,TXR,114.6784
PPBOGReal,2025-10-25,P1D,COP/kWh,TX1,111.6869
PPBOGReal,2025-10-24,P1D,COP/kWh,TXF,127.2829
PPBO,2025-10-24,P1D,COP/kWh,TXF,124.1317
PPBOGReal,2025-10-24,P1D,COP/kWh,TX3,127.0423
PPBO,2025-10-24,P1D,COP/kWh,TX3,123.8916
PPBOGReal,2025-10-24,P1D,COP/kWh,TX2,124.0996
PPBOGReal,2025-10-24,P1D,COP/kWh,TX1,124.0972
PPBO,2025-10-24,P1D,COP/kWh,TXR,124.1384
PPBOGReal,2025-10-24,P1D,COP/kWh,TXR,127.2895
PPBO,2025-10-24,P1D,COP/kWh,TX2,120.9654
PPBOGReal,2025-10-23,P1D,COP/kWh,TXF,141.1943
PPBO,2025-10-23,P1D,COP/kWh,TXF,136.6299
PPBOGReal,2025-10-23,P1D,COP/kWh,TX3,140.941
PPBO,2025-10-23,P1D,COP/kWh,TX3,136.3749
PPBOGReal,2025-10-23,P1D,COP/kWh,TX2,138.0154
PPBO,2025-10-23,P1D,COP/kWh,TX2,133.4537
PPBOGReal,2025-10-23,P1D,COP/kWh,TXR,141.2057
PPBO,2025-10-23,P1D,COP/kWh,TXR,136.641
PPBOGReal,2025-10-23,P1D,COP/kWh,TX1,125.6725
PPBO,2025-10-22,P1D,COP/kWh,TXR,122.5044
PPBOGReal,2025-10-22,P1D,COP/kWh,TXR,124.3529
PPBO,2025-10-22,P1D,COP/kWh,TX2,119.2921
PPBOGReal,2025-10-22,P1D,COP/kWh,TX2,121.1513
PPBO,2025-10-22,P1D,COP/kWh,TX3,121.7002
PPBOGReal,2025-10-22,P1D,COP/kWh,TX3,123.5487
PPBO,2025-10-22,P1D,COP/kWh,TXF,122.4988
PPBOGReal,2025-10-22,P1D,COP/kWh,TXF,124.3472
PPBOGReal,2025-10-21,P1D,COP/kWh,TX1,185.6241
PPBO,2025-10-21,P1D,COP/kWh,TXR,163.7906
PPBOGReal,2025-10-21,P1D,COP/kWh,TXR,189.6338
PPBO,2025-10-21,P1D,COP/kWh,TXF,163.7136
PPBOGReal,2025-10-21,P1D,COP/kWh,TX3,188.8949
PPBO,2025-10-21,P1D,COP/kWh,TX3,163.3582
PPBOGReal,2025-10-21,P1D,COP/kWh,TXF,189.6938
PPBOGReal,2025-10-20,P1D,COP/kWh,TX1,158.7685
PPBO,2025-10-20,P1D,COP/kWh,TXR,145.7049
PPBOGReal,2025-10-20,P1D,COP/kWh,TXR,153.1733
PPBO,2025-10-20,P1D,COP/kWh,TXF,145.5963
PPBOGReal,2025-10-20,P1D,COP/kWh,TXF,153.0028
PPBO,2025-10-20,P1D,COP/kWh,TX3,144.1663
PPBOGReal,2025-10-20,P1D,COP/kWh,TX3,151.507
PPBOGReal,2025-10-19,P1D,COP/kWh,TX2,119.5885
PPBO,2025-10-19,P1D,COP/kWh,TX2,118.1524
PPBO,2025-10-19,P1D,COP/kWh,TXR,124.8117
PPBOGReal,2025-10-19,P1D,COP/kWh,TXR,126.231
PPBOGReal,2025-10-19,P1D,COP/kWh,TX1,119.5896
PPBO,2025-10-19,P1D,COP/kWh,TXF,124.805
PPBOGReal,2025-10-19,P1D,COP/kWh,TXF,126.2243
PPBO,2025-10-19,P1D,COP/kWh,TX3,122.2161
PPBOGReal,2025-10-19,P1D,COP/kWh,TX3,123.6355
PPBO,2025-10-18,P1D,COP/kWh,TX2,149.8019
PPBOGReal,2025-10-18,P1D,COP/kWh,TX2,158.4351
PPBO,2025-10-18,P1D,COP/kWh,TXR,155.1899
PPBOGReal,2025-10-18,P1D,COP/kWh,TXR,163.7971
PPBOGReal,2025-10-18,P1D,COP/kWh,TX1,158.4247
PPBO,2025-10-18,P1D,COP/kWh,TXF,155.1831
PPBOGReal,2025-10-18,P1D,COP/kWh,TXF,163.7903
PPBO,2025-10-18,P1D,COP/kWh,TX3,153.9788
PPBOGReal,2025-10-18,P1D,COP/kWh,TX3,162.5856
PPBO,2025-10-17,P1D,COP/kWh,TXR,156.1965
PPBOGReal,2025-10-17,P1D,COP/kWh,TX1,161.3137
PPBOGReal,2025-10-17,P1D,COP/kWh,TXR,166.71
PPBO,2025-10-17,P1D,COP/kWh,TX2,150.9148
PPBOGReal,2025-10-17,P1D,COP/kWh,TX2,161.6487
PPBO,2025-10-17,P1D,COP/kWh,TXF,156.1909
PPBOGReal,2025-10-17,P1D,COP/kWh,TXF,166.7037
PPBO,2025-10-17,P1D,COP/kWh,TX3,154.0772
PPBOGReal,2025-10-17,P1D,COP/kWh,TX3,164.5898
PPBOGReal,2025-10-16,P1D,COP/kWh,TX1,180.5834
PPBO,2025-10-16,P1D,COP/kWh,TX2,165.0406
PPBOGReal,2025-10-16,P1D,COP/kWh,TX2,180.5733
PPBO,2025-10-16,P1D,COP/kWh,TXR,169.4268
PPBOGReal,2025-10-16,P1D,COP/kWh,TXR,184.9721
PPBO,2025-10-16,P1D,COP/kWh,TXF,169.3635
PPBOGReal,2025-10-16,P1D,COP/kWh,TXF,184.8658
PPBO,2025-10-16,P1D,COP/kWh,TX3,168.4395
PPBOGReal,2025-10-16,P1D,COP/kWh,TX3,183.9422
PPBOGReal,2025-10-15,P1D,COP/kWh,TXR,191.8297
PPBO,2025-10-15,P1D,COP/kWh,TXR,178.8494
PPBO,2025-10-15,P1D,COP/kWh,TX2,177.0034
PPBOGReal,2025-10-15,P1D,COP/kWh,TX2,190.0876
PPBOGReal,2025-10-15,P1D,COP/kWh,TX1,191.4989
PPBO,2025-10-15,P1D,COP/kWh,TXF,178.8432
PPBOGReal,2025-10-15,P1D,COP/kWh,TXF,191.8235
PPBO,2025-10-15,P1D,COP/kWh,TX3,179.1831
PPBOGReal,2025-10-15,P1D,COP/kWh,TX3,192.1647
PPBOGReal,2025-10-14,P1D,COP/kWh,TX3,151.392
PPBO,2025-10-14,P1D,COP/kWh,TX3,143.0023
PPBOGReal,2025-10-14,P1D,COP/kWh,TXF,150.9286
PPBO,2025-10-14,P1D,COP/kWh,TXF,142.5391
PPBOGReal,2025-10-14,P1D,COP/kWh,TX2,147.6137
PPBO,2025-10-14,P1D,COP/kWh,TX2,139.155
PPBOGReal,2025-10-14,P1D,COP/kWh,TXR,150.935
PPBO,2025-10-14,P1D,COP/kWh,TXR,142.5455
PPBOGReal,2025-10-14,P1D,COP/kWh,TX1,147.3687
PPBOGReal,2025-10-13,P1D,COP/kWh,TX1,106.4363
PPBO,2025-10-13,P1D,COP/kWh,TX2,105.4737
PPBOGReal,2025-10-13,P1D,COP/kWh,TX2,106.4683
PPBO,2025-10-13,P1D,COP/kWh,TXR,108.6081
PPBOGReal,2025-10-13,P1D,COP/kWh,TXR,109.6031
PPBO,2025-10-13,P1D,COP/kWh,TXF,108.6014
PPBOGReal,2025-10-13,P1D,COP/kWh,TXF,109.5965
PPBO,2025-10-13,P1D,COP/kWh,TX3,108.7132
PPBOGReal,2025-10-13,P1D,COP/kWh,TX3,109.7081
PPBOGReal,2025-10-12,P1D,COP/kWh,TX1,104.8989
PPBOGReal,2025-10-12,P1D,COP/kWh,TXR,108.8447
PPBO,2025-10-12,P1D,COP/kWh,TXR,108.5418
PPBOGReal,2025-10-12,P1D,COP/kWh,TX2,105.5691
PPBO,2025-10-12,P1D,COP/kWh,TX2,105.265
PPBOGReal,2025-10-12,P1D,COP/kWh,TX3,108.8892
PPBO,2025-10-12,P1D,COP/kWh,TX3,108.5863
PPBOGReal,2025-10-12,P1D,COP/kWh,TXF,108.8378
PPBO,2025-10-12,P1D,COP/kWh,TXF,108.5349
PPBOGReal,2025-10-11,P1D,COP/kWh,TX1,127.1014
PPBO,2025-10-11,P1D,COP/kWh,TX2,124.8368
PPBOGReal,2025-10-11,P1D,COP/kWh,TX2,127.104
PPBO,2025-10-11,P1D,COP/kWh,TXR,128.4687
PPBOGReal,2025-10-11,P1D,COP/kWh,TXR,130.7639
PPBO,2025-10-11,P1D,COP/kWh,TX3,128.2755
PPBOGReal,2025-10-11,P1D,COP/kWh,TX3,130.5706
PPBO,2025-10-11,P1D,COP/kWh,TXF,128.2349
PPBOGReal,2025-10-11,P1D,COP/kWh,TXF,130.5301
PPBOGReal,2025-10-10,P1D,COP/kWh,TX3,180.2247
PPBO,2025-10-10,P1D,COP/kWh,TX3,173.414
PPBOGReal,2025-10-10,P1D,COP/kWh,TXF,179.8447
PPBO,2025-10-10,P1D,COP/kWh,TXF,173.034
PPBOGReal,2025-10-10,P1D,COP/kWh,TXR,179.8505
PPBO,2025-10-10,P1D,COP/kWh,TXR,173.0398
PPBOGReal,2025-10-10,P1D,COP/kWh,TX1,175.8709
PPBOGReal,2025-10-09,P1D,COP/kWh,TXF,238.518
PPBO,2025-10-09,P1D,COP/kWh,TXF,227.9173
PPBOGReal,2025-10-09,P1D,COP/kWh,TX3,238.3353
PPBO,2025-10-09,P1D,COP/kWh,TX3,227.7347
PPBOGReal,2025-10-09,P1D,COP/kWh,TX1,234.7403
PPBOGReal,2025-10-09,P1D,COP/kWh,TX2,234.7537
PPBO,2025-10-09,P1D,COP/kWh,TX2,224.1738
PPBOGReal,2025-10-09,P1D,COP/kWh,TXR,238.6183
PPBO,2025-10-09,P1D,COP/kWh,TXR,228.0177
PPBOGReal,2025-10-08,P1D,COP/kWh,TX2,236.8924
PPBO,2025-10-08,P1D,COP/kWh,TX2,227.5337
PPBO,2025-10-08,P1D,COP/kWh,TXR,230.9211
PPBOGReal,2025-10-08,P1D,COP/kWh,TXR,240.2816
PPBOGReal,2025-10-08,P1D,COP/kWh,TX1,236.9161
PPBO,2025-10-08,P1D,COP/kWh,TX3,230.7237
PPBOGReal,2025-10-08,P1D,COP/kWh,TX3,240.097
PPBO,2025-10-08,P1D,COP/kWh,TXF,230.9046
PPBOGReal,2025-10-08,P1D,COP/kWh,TXF,240.265
PPBO,2025-10-07,P1D,COP/kWh,TX2,257.7089
PPBOGReal,2025-10-07,P1D,COP/kWh,TX2,263.6032
PPBO,2025-10-07,P1D,COP/kWh,TXR,260.8106
PPBOGReal,2025-10-07,P1D,COP/kWh,TXR,266.7489
PPBOGReal,2025-10-07,P1D,COP/kWh,TX1,262.7456
PPBO,2025-10-07,P1D,COP/kWh,TXF,260.8234
PPBOGReal,2025-10-07,P1D,COP/kWh,TXF,266.7617
PPBO,2025-10-07,P1D,COP/kWh,TX3,261.1813
PPBOGReal,2025-10-07,P1D,COP/kWh,TX3,267.1196
PPBOGReal,2025-10-06,P1D,COP/kWh,TX3,235.8459
PPBO,2025-10-06,P1D,COP/kWh,TX3,217.8951
PPBOGReal,2025-10-06,P1D,COP/kWh,TXF,235.6805
PPBO,2025-10-06,P1D,COP/kWh,TXF,217.7313
PPBOGReal,2025-10-06,P1D,COP/kWh,TXR,235.6858
PPBO,2025-10-06,P1D,COP/kWh,TXR,217.7365
PPBOGReal,2025-10-06,P1D,COP/kWh,TX2,232.3174
PPBO,2025-10-06,P1D,COP/kWh,TX2,214.3276
PPBOGReal,2025-10-06,P1D,COP/kWh,TX1,232.3223
PPBOGReal,2025-10-05,P1D,COP/kWh,TXF,211.4616
PPBO,2025-10-05,P1D,COP/kWh,TXF,207.0455
PPBOGReal,2025-10-05,P1D,COP/kWh,TX3,211.5825
PPBO,2025-10-05,P1D,COP/kWh,TX3,207.1664
PPBOGReal,2025-10-05,P1D,COP/kWh,TXR,211.4674
